t_sec,north,east,up
8.410211300000000278e+01,-2.848486938476562500e+02,-4.170220336914062500e+02,7.686857604980468750e+01
8.420867200000000707e+01,-2.852328796386718750e+02,-4.158723449707031250e+02,7.706480407714843750e+01
8.430513799999999947e+01,-2.855570068359375000e+02,-4.148584899902343750e+02,7.731675720214843750e+01
8.440161000000000513e+01,-2.858330078125000000e+02,-4.138770141601562500e+02,7.762014770507812500e+01
8.449835400000000618e+01,-2.860481567382812500e+02,-4.129216003417968750e+02,7.795176696777343750e+01
8.460476599999999792e+01,-2.862115173339843750e+02,-4.118899230957031250e+02,7.833932495117187500e+01
8.470137800000000539e+01,-2.862835083007812500e+02,-4.109686279296875000e+02,7.870312500000000000e+01
8.479840799999999490e+01,-2.862845153808593750e+02,-4.100617980957031250e+02,7.907096862792968750e+01
8.490460799999999608e+01,-2.862068481445312500e+02,-4.090706787109375000e+02,7.946009826660156250e+01
8.500115300000000218e+01,-2.860708312988281250e+02,-4.081738891601562500e+02,7.978306579589843750e+01
8.510751700000000142e+01,-2.858657531738281250e+02,-4.071829223632812500e+02,8.008779907226562500e+01
8.520420599999999922e+01,-2.856378479003906250e+02,-4.062753906250000000e+02,8.031637573242187500e+01
8.530081599999999753e+01,-2.853780822753906250e+02,-4.053601684570312500e+02,8.049624633789062500e+01
8.540717499999999518e+01,-2.850596923828125000e+02,-4.043399963378906250e+02,8.063336181640625000e+01
8.550391999999999371e+01,-2.847406311035156250e+02,-4.034013671875000000e+02,8.070637512207031250e+01
8.560053899999999771e+01,-2.844040832519531250e+02,-4.024533691406250000e+02,8.072744750976562500e+01
8.570689500000000294e+01,-2.840258483886718750e+02,-4.013951416015625000e+02,8.067576599121093750e+01
8.580474800000000357e+01,-2.836789245605468750e+02,-4.004167480468750000e+02,8.055419921875000000e+01
8.590030099999999891e+01,-2.833165588378906250e+02,-3.994308471679687500e+02,8.038766479492187500e+01
8.600700799999999902e+01,-2.828917846679687500e+02,-3.983388671875000000e+02,8.019453430175781250e+01
8.610356500000000324e+01,-2.824793395996093750e+02,-3.973383789062500000e+02,8.002786254882812500e+01
8.620006899999999916e+01,-2.820415954589843750e+02,-3.963315429687500000e+02,7.988024902343750000e+01
8.630662100000000692e+01,-2.815298156738281250e+02,-3.952142639160156250e+02,7.974914550781250000e+01
8.640288400000000024e+01,-2.810388793945312500e+02,-3.941917114257812500e+02,7.965849304199218750e+01
8.649968300000000454e+01,-2.805159301757812500e+02,-3.931601257324218750e+02,7.960473632812500000e+01
8.660600599999999361e+01,-2.799064331054687500e+02,-3.920134887695312500e+02,7.960618591308593750e+01
8.670270399999999711e+01,-2.793285827636718750e+02,-3.909611206054687500e+02,7.966719055175781250e+01
8.680964299999999412e+01,-2.786678771972656250e+02,-3.897900695800781250e+02,7.977769470214843750e+01
8.690569600000000605e+01,-2.780497436523437500e+02,-3.887245788574218750e+02,7.990151977539062500e+01
8.700235499999999433e+01,-2.774157104492187500e+02,-3.876558227539062500e+02,8.003256225585937500e+01
8.709891700000000014e+01,-2.767704772949218750e+02,-3.865903625488281250e+02,8.016630554199218750e+01
8.720551199999999881e+01,-2.760538330078125000e+02,-3.854265441894531250e+02,8.031721496582031250e+01
8.730213999999999430e+01,-2.753959960937500000e+02,-3.843768310546875000e+02,8.045056152343750000e+01
8.739879700000000184e+01,-2.747351989746093750e+02,-3.833398132324218750e+02,8.059999084472656250e+01
8.750502000000000180e+01,-2.740088500976562500e+02,-3.822135009765625000e+02,8.083766174316406250e+01
8.760185099999999636e+01,-2.733565673828125000e+02,-3.812056884765625000e+02,8.116633605957031250e+01
8.770831699999999387e+01,-2.726459045410156250e+02,-3.801168212890625000e+02,8.162442016601562500e+01
8.780483800000000372e+01,-2.720050964355468750e+02,-3.791434936523437500e+02,8.203497314453125000e+01
8.790157000000000664e+01,-2.713551025390625000e+02,-3.781687927246093750e+02,8.235992431640625000e+01
8.799810100000000546e+01,-2.707078247070312500e+02,-3.771937255859375000e+02,8.259956359863281250e+01
8.810448599999999431e+01,-2.699967041015625000e+02,-3.761261596679687500e+02,8.282844543457031250e+01
8.820113899999999774e+01,-2.693609924316406250e+02,-3.751810607910156250e+02,8.310949707031250000e+01
8.830750199999999950e+01,-2.686781616210937500e+02,-3.741778259277343750e+02,8.354592895507812500e+01
8.840422700000000589e+01,-2.680711059570312500e+02,-3.732991333007812500e+02,8.403486633300781250e+01
8.850078399999999590e+01,-2.674805297851562500e+02,-3.724374084472656250e+02,8.456201171875000000e+01
8.860767199999999377e+01,-2.668502197265625000e+02,-3.715009765625000000e+02,8.517083740234375000e+01
8.870393099999999720e+01,-2.662969360351562500e+02,-3.706653442382812500e+02,8.577288818359375000e+01
8.880085400000000107e+01,-2.657625122070312500e+02,-3.698416137695312500e+02,8.641404724121093750e+01
8.890697900000000686e+01,-2.651935729980468750e+02,-3.689449157714843750e+02,8.712068176269531250e+01
8.900352100000000632e+01,-2.646870117187500000e+02,-3.681365966796875000e+02,8.774613952636718750e+01
8.910030000000000427e+01,-2.641857299804687500e+02,-3.673295288085937500e+02,8.834432983398437500e+01
8.920659200000000055e+01,-2.636364440917968750e+02,-3.664478149414062500e+02,8.896101379394531250e+01
8.930342000000000269e+01,-2.631333618164062500e+02,-3.656505126953125000e+02,8.947549438476562500e+01
8.939996399999999710e+01,-2.626215820312500000e+02,-3.648538513183593750e+02,8.993267822265625000e+01
8.950627199999999561e+01,-2.620480651855468750e+02,-3.639705505371093750e+02,9.034208679199218750e+01
8.960324199999999450e+01,-2.615119628906250000e+02,-3.631567077636718750e+02,9.059927368164062500e+01
8.970008099999999729e+01,-2.609645690917968750e+02,-3.623339843750000000e+02,9.071690368652343750e+01
8.980610299999999313e+01,-2.603541870117187500e+02,-3.614229431152343750e+02,9.068173217773437500e+01
8.990260200000000168e+01,-2.597957763671875000e+02,-3.605914001464843750e+02,9.051194763183593750e+01
8.999944000000000699e+01,-2.592343444824218750e+02,-3.597568054199218750e+02,9.020687866210937500e+01
9.010569900000000132e+01,-2.586227416992187500e+02,-3.588478088378906250e+02,8.970710754394531250e+01
9.020242100000000107e+01,-2.580623168945312500e+02,-3.580220642089843750e+02,8.913563537597656250e+01
9.030875799999999742e+01,-2.574085083007812500e+02,-3.570994873046875000e+02,8.846719360351562500e+01
9.040534800000000359e+01,-2.567619018554687500e+02,-3.562431640625000000e+02,8.786026000976562500e+01
9.050198600000000226e+01,-2.560582275390625000e+02,-3.553630065917968750e+02,8.727830505371093750e+01
9.059875300000000209e+01,-2.553117523193359375e+02,-3.544728393554687500e+02,8.669322204589843750e+01
9.070510500000000320e+01,-2.544308929443359375e+02,-3.534817504882812500e+02,8.607090759277343750e+01
9.080206200000000649e+01,-2.535915527343750000e+02,-3.525732421875000000e+02,8.553947448730468750e+01
9.090820899999999938e+01,-2.526185607910156250e+02,-3.515641784667968750e+02,8.499465942382812500e+01
9.100479699999999639e+01,-2.517269897460937500e+02,-3.506666870117187500e+02,8.448295593261718750e+01
9.110145199999999477e+01,-2.508169250488281250e+02,-3.497929077148437500e+02,8.398616027832031250e+01
9.120781499999999653e+01,-2.497720489501953125e+02,-3.488711242675781250e+02,8.354214477539062500e+01
9.130446899999999744e+01,-2.487730255126953125e+02,-3.481039123535156250e+02,8.328334045410156250e+01
9.140155300000000693e+01,-2.477119750976562500e+02,-3.474454345703125000e+02,8.318559265136718750e+01
9.149786000000000286e+01,-2.465898742675781250e+02,-3.469617919921875000e+02,8.323445129394531250e+01
9.160420899999999733e+01,-2.453297119140625000e+02,-3.466465148925781250e+02,8.337702941894531250e+01
9.170077499999999304e+01,-2.441899108886718750e+02,-3.465473632812500000e+02,8.353726196289062500e+01
9.180716599999999517e+01,-2.429369506835937500e+02,-3.466166687011718750e+02,8.369876098632812500e+01
9.190386599999999362e+01,-2.418084106445312500e+02,-3.468353271484375000e+02,8.379367065429687500e+01
9.200048800000000426e+01,-2.407069396972656250e+02,-3.472050781250000000e+02,8.383160400390625000e+01
9.210695200000000682e+01,-2.395253295898437500e+02,-3.477668457031250000e+02,8.380072021484375000e+01
9.220356400000000008e+01,-2.384951934814453125e+02,-3.484047241210937500e+02,8.368914794921875000e+01
9.230021600000000603e+01,-2.375080718994140625e+02,-3.491683959960937500e+02,8.349220275878906250e+01
9.240664800000000412e+01,-2.364993286132812500e+02,-3.501858520507812500e+02,8.319950866699218750e+01
9.250326400000000149e+01,-2.356713256835937500e+02,-3.512952270507812500e+02,8.286196899414062500e+01
9.259994399999999359e+01,-2.349490661621093750e+02,-3.525869750976562500e+02,8.247389221191406250e+01
9.270631299999999442e+01,-2.343057708740234375e+02,-3.542344360351562500e+02,8.200640869140625000e+01
9.280312899999999843e+01,-2.338772735595703125e+02,-3.558998107910156250e+02,8.155082702636718750e+01
9.289972000000000207e+01,-2.335923919677734375e+02,-3.576771850585937500e+02,8.105886840820312500e+01
9.300604500000000030e+01,-2.334019317626953125e+02,-3.597027587890625000e+02,8.044642639160156250e+01
9.310264700000000460e+01,-2.332852630615234375e+02,-3.615569763183593750e+02,7.981387329101562500e+01
9.320002800000000320e+01,-2.332194366455078125e+02,-3.634213256835937500e+02,7.910963439941406250e+01
9.330603800000000092e+01,-2.332220611572265625e+02,-3.654939880371093750e+02,7.827705383300781250e+01
9.340249099999999771e+01,-2.333084106445312500e+02,-3.674242553710937500e+02,7.748822021484375000e+01
9.350870799999999861e+01,-2.335226287841796875e+02,-3.695950012207031250e+02,7.658680725097656250e+01
9.360537100000000521e+01,-2.338156585693359375e+02,-3.716157226562500000e+02,7.575610351562500000e+01
9.370234100000000410e+01,-2.341914520263671875e+02,-3.736698303222656250e+02,7.491441345214843750e+01
9.380853299999999706e+01,-2.347103729248046875e+02,-3.759695434570312500e+02,7.399662780761718750e+01
9.390503800000000467e+01,-2.352680816650390625e+02,-3.780941467285156250e+02,7.319573974609375000e+01
9.400172000000000594e+01,-2.359396209716796875e+02,-3.802290039062500000e+02,7.244667053222656250e+01
9.409852300000000014e+01,-2.367242279052734375e+02,-3.823999633789062500e+02,7.177609252929687500e+01
9.420516000000000645e+01,-2.376825408935546875e+02,-3.847908630371093750e+02,7.113168334960937500e+01
9.430141999999999314e+01,-2.386628875732421875e+02,-3.869494934082031250e+02,7.067289733886718750e+01
9.440789999999999793e+01,-2.398441925048828125e+02,-3.893233032226562500e+02,7.034803771972656250e+01
9.450448599999999999e+01,-2.409736328125000000e+02,-3.914484252929687500e+02,7.019862365722656250e+01
9.460124600000000328e+01,-2.421406097412109375e+02,-3.935224914550781250e+02,7.015159606933593750e+01
9.470747699999999725e+01,-2.434480133056640625e+02,-3.957748107910156250e+02,7.022611999511718750e+01
9.480440299999999354e+01,-2.446399688720703125e+02,-3.977905578613281250e+02,7.036753845214843750e+01
9.490083400000000324e+01,-2.458176422119140625e+02,-3.997744140625000000e+02,7.056619262695312500e+01
9.499749300000000574e+01,-2.469750061035156250e+02,-4.017496337890625000e+02,7.078894042968750000e+01
9.510406100000000151e+01,-2.482208251953125000e+02,-4.039152526855468750e+02,7.103639221191406250e+01
9.520046000000000674e+01,-2.493236999511718750e+02,-4.059005126953125000e+02,7.125781250000000000e+01
9.530688999999999567e+01,-2.505017395019531250e+02,-4.080910034179687500e+02,7.150123596191406250e+01
9.540357400000000609e+01,-2.515400390625000000e+02,-4.100967407226562500e+02,7.171989440917968750e+01
9.550017200000000628e+01,-2.525514221191406250e+02,-4.121173706054687500e+02,7.191459655761718750e+01
9.560655599999999765e+01,-2.536446380615234375e+02,-4.143684997558593750e+02,7.209588623046875000e+01
9.570324800000000209e+01,-2.546185455322265625e+02,-4.164334106445312500e+02,7.224272155761718750e+01
9.580031800000000430e+01,-2.555838317871093750e+02,-4.185200195312500000e+02,7.237327575683593750e+01
9.590623800000000188e+01,-2.566339721679687500e+02,-4.208312377929687500e+02,7.248171997070312500e+01
9.600322900000000459e+01,-2.575856323242187500e+02,-4.229542541503906250e+02,7.254571533203125000e+01
9.609957799999999395e+01,-2.585361022949218750e+02,-4.250902099609375000e+02,7.259346008300781250e+01
9.620589800000000480e+01,-2.595743408203125000e+02,-4.274546508789062500e+02,7.266836547851562500e+01
9.630256199999999467e+01,-2.605078735351562500e+02,-4.296182861328125000e+02,7.277951049804687500e+01
9.639924100000000351e+01,-2.614299011230468750e+02,-4.317956542968750000e+02,7.293441772460937500e+01
9.650587899999999308e+01,-2.624256591796875000e+02,-4.341984863281250000e+02,7.314392089843750000e+01
9.660229900000000214e+01,-2.633130187988281250e+02,-4.363948669433593750e+02,7.336944580078125000e+01
9.669900400000000218e+01,-2.641854553222656250e+02,-4.385968017578125000e+02,7.360913085937500000e+01
9.680572399999999789e+01,-2.651303710937500000e+02,-4.410301208496093750e+02,7.386524963378906250e+01
9.690247599999999295e+01,-2.659721679687500000e+02,-4.432398681640625000e+02,7.410220336914062500e+01
9.700881800000000510e+01,-2.668799133300781250e+02,-4.456756286621093750e+02,7.436575317382812500e+01
9.710505999999999460e+01,-2.676865234375000000e+02,-4.478867797851562500e+02,7.462890625000000000e+01
9.720165199999999572e+01,-2.684754028320312500e+02,-4.500942993164062500e+02,7.491757202148437500e+01
9.730807299999999316e+01,-2.693036804199218750e+02,-4.525240173339843750e+02,7.530580139160156250e+01
9.740485700000000691e+01,-2.700120239257812500e+02,-4.547217102050781250e+02,7.573547363281250000e+01
9.750143799999999317e+01,-2.706668701171875000e+02,-4.569159240722656250e+02,7.622471618652343750e+01
9.759800500000000056e+01,-2.712690124511718750e+02,-4.590951232910156250e+02,7.675381469726562500e+01
9.770440200000000175e+01,-2.718941345214843750e+02,-4.614832458496093750e+02,7.732746887207031250e+01
9.780133200000000215e+01,-2.724436340332031250e+02,-4.636617126464843750e+02,7.780189514160156250e+01
9.790759599999999807e+01,-2.730268554687500000e+02,-4.660442810058593750e+02,7.827496337890625000e+01
9.800411599999999623e+01,-2.735198974609375000e+02,-4.682062683105468750e+02,7.870246887207031250e+01
9.810078699999999685e+01,-2.739674377441406250e+02,-4.703544616699218750e+02,7.915052795410156250e+01
9.820709800000000200e+01,-2.744214477539062500e+02,-4.727027282714843750e+02,7.964016723632812500e+01
9.830389700000000630e+01,-2.748117370605468750e+02,-4.748368530273437500e+02,8.005964660644531250e+01
9.840053399999999328e+01,-2.751768493652343750e+02,-4.769598999023437500e+02,8.046031188964843750e+01
9.849718000000000018e+01,-2.755239562988281250e+02,-4.790796813964843750e+02,8.084494018554687500e+01
9.860358300000000042e+01,-2.758759155273437500e+02,-4.814009094238281250e+02,8.125863647460937500e+01
9.870025499999999852e+01,-2.761710510253906250e+02,-4.835032958984375000e+02,8.162364196777343750e+01
9.880716800000000433e+01,-2.764705810546875000e+02,-4.858059082031250000e+02,8.201049804687500000e+01
9.890309200000000089e+01,-2.767172546386718750e+02,-4.878848266601562500e+02,8.235437011718750000e+01
9.899996500000000310e+01,-2.769412231445312500e+02,-4.899565124511718750e+02,8.269595336914062500e+01
9.910620900000000688e+01,-2.771555480957031250e+02,-4.922169799804687500e+02,8.306726074218750000e+01
9.920297999999999661e+01,-2.773193969726562500e+02,-4.942604675292968750e+02,8.340682983398437500e+01
9.929995200000000466e+01,-2.774483642578125000e+02,-4.962887268066406250e+02,8.375450134277343750e+01
9.940598300000000620e+01,-2.775606994628906250e+02,-4.985086059570312500e+02,8.412016296386718750e+01
9.950265400000000682e+01,-2.776397705078125000e+02,-5.005194702148437500e+02,8.442103576660156250e+01
9.960901499999999942e+01,-2.777064208984375000e+02,-5.027199401855468750e+02,8.471655273437500000e+01
9.970570100000000480e+01,-2.777474975585937500e+02,-5.047135620117187500e+02,8.496629333496093750e+01
9.980280899999999633e+01,-2.777670898437500000e+02,-5.066918029785156250e+02,8.520748901367187500e+01
9.989895400000000336e+01,-2.777673339843750000e+02,-5.086604614257812500e+02,8.543865966796875000e+01
1.000052469999999971e+02,-2.777451782226562500e+02,-5.108107299804687500e+02,8.569630432128906250e+01
1.001019479999999930e+02,-2.777013244628906250e+02,-5.127521972656250000e+02,8.595455932617187500e+01
1.001986320000000035e+02,-2.776348571777343750e+02,-5.146801757812500000e+02,8.622943115234375000e+01
1.003049960000000027e+02,-2.775428466796875000e+02,-5.167849731445312500e+02,8.652362060546875000e+01
1.004020780000000030e+02,-2.774462585449218750e+02,-5.186852416992187500e+02,8.678100585937500000e+01
1.005085019999999929e+02,-2.773212890625000000e+02,-5.207540893554687500e+02,8.707147216796875000e+01
1.006047300000000035e+02,-2.771914367675781250e+02,-5.226158447265625000e+02,8.735182189941406250e+01
1.007013570000000016e+02,-2.770509033203125000e+02,-5.244636840820312500e+02,8.764730834960937500e+01
1.008077020000000061e+02,-2.768934020996093750e+02,-5.264816894531250000e+02,8.796806335449218750e+01
1.009044679999999943e+02,-2.767561340332031250e+02,-5.283131713867187500e+02,8.821467590332031250e+01
1.010009880000000067e+02,-2.766296386718750000e+02,-5.301504516601562500e+02,8.838233947753906250e+01
1.010981150000000071e+02,-2.765120544433593750e+02,-5.319909667968750000e+02,8.843220520019531250e+01
1.012041509999999960e+02,-2.763937377929687500e+02,-5.340244750976562500e+02,8.837658691406250000e+01
1.013007730000000066e+02,-2.763017272949218750e+02,-5.358715820312500000e+02,8.833139038085937500e+01
1.014071720000000028e+02,-2.762154541015625000e+02,-5.379034423828125000e+02,8.830827331542968750e+01
1.015038009999999957e+02,-2.761477050781250000e+02,-5.397439575195312500e+02,8.835856628417968750e+01
1.016007390000000044e+02,-2.760858459472656250e+02,-5.415722045898437500e+02,8.846537780761718750e+01
1.017067870000000056e+02,-2.760146179199218750e+02,-5.435763549804687500e+02,8.861326599121093750e+01
1.018037960000000055e+02,-2.759440917968750000e+02,-5.453921508789062500e+02,8.873620605468750000e+01
1.019001669999999962e+02,-2.758736877441406250e+02,-5.472017822265625000e+02,8.884748840332031250e+01
1.020064729999999997e+02,-2.757939147949218750e+02,-5.491891479492187500e+02,8.895327758789062500e+01
1.021031409999999937e+02,-2.757200012207031250e+02,-5.509954223632812500e+02,8.905580139160156250e+01
1.022095800000000025e+02,-2.756361083984375000e+02,-5.529732666015625000e+02,8.917698669433593750e+01
1.023062809999999985e+02,-2.755548400878906250e+02,-5.547635498046875000e+02,8.929994201660156250e+01
1.024028119999999973e+02,-2.754674987792968750e+02,-5.565491943359375000e+02,8.941072082519531250e+01
1.024995490000000018e+02,-2.753715820312500000e+02,-5.583322753906250000e+02,8.949862670898437500e+01
1.026059139999999985e+02,-2.752586669921875000e+02,-5.602929687500000000e+02,8.954843139648437500e+01
1.027025639999999953e+02,-2.751473083496093750e+02,-5.620778808593750000e+02,8.954643249511718750e+01
1.027995039999999989e+02,-2.750245666503906250e+02,-5.638593139648437500e+02,8.951219177246093750e+01
1.029056410000000028e+02,-2.748730163574218750e+02,-5.658113403320312500e+02,8.946124267578125000e+01
1.030021739999999966e+02,-2.747103271484375000e+02,-5.675759887695312500e+02,8.943295288085937500e+01
1.031086360000000042e+02,-2.744927978515625000e+02,-5.694926757812500000e+02,8.943812561035156250e+01
1.032053109999999947e+02,-2.742551269531250000e+02,-5.712140502929687500e+02,8.945588684082031250e+01
1.033019460000000009e+02,-2.739833679199218750e+02,-5.729151000976562500e+02,8.946238708496093750e+01
1.033985509999999977e+02,-2.736825256347656250e+02,-5.746004638671875000e+02,8.943154907226562500e+01
1.035048859999999991e+02,-2.733225402832031250e+02,-5.764440307617187500e+02,8.934214782714843750e+01
1.036015710000000070e+02,-2.729655151367187500e+02,-5.781049194335937500e+02,8.921611022949218750e+01
1.036982560000000007e+02,-2.725735473632812500e+02,-5.797469482421875000e+02,8.905436706542968750e+01
1.038049510000000026e+02,-2.720972595214843750e+02,-5.815294799804687500e+02,8.884077453613281250e+01
1.039021039999999942e+02,-2.716212768554687500e+02,-5.831188354492187500e+02,8.862278747558593750e+01
1.040080459999999931e+02,-2.710441894531250000e+02,-5.848391723632812500e+02,8.835345458984375000e+01
1.041047559999999947e+02,-2.704743347167968750e+02,-5.863779296875000000e+02,8.807284545898437500e+01
1.042012220000000013e+02,-2.698627929687500000e+02,-5.878907470703125000e+02,8.775692749023437500e+01
1.043074239999999975e+02,-2.691413879394531250e+02,-5.895258178710937500e+02,8.737017822265625000e+01
1.044043049999999937e+02,-2.684405517578125000e+02,-5.909787597656250000e+02,8.699040222167968750e+01
1.045006939999999958e+02,-2.676949462890625000e+02,-5.923958740234375000e+02,8.658531188964843750e+01
1.046070830000000029e+02,-2.668228454589843750e+02,-5.939123535156250000e+02,8.610998535156250000e+01
1.047037090000000035e+02,-2.659856872558593750e+02,-5.952565917968750000e+02,8.564219665527343750e+01
1.048006519999999995e+02,-2.651033325195312500e+02,-5.965670166015625000e+02,8.514218139648437500e+01
1.049067589999999939e+02,-2.640833129882812500e+02,-5.979572753906250000e+02,8.456402587890625000e+01
1.050033629999999931e+02,-2.631173095703125000e+02,-5.991839599609375000e+02,8.399565124511718750e+01
1.051001190000000065e+02,-2.621219787597656250e+02,-6.003848266601562500e+02,8.337086486816406250e+01
1.052064100000000053e+02,-2.610127868652343750e+02,-6.016869506835937500e+02,8.260247802734375000e+01
1.053031720000000035e+02,-2.599787902832031250e+02,-6.028466186523437500e+02,8.184486389160156250e+01
1.053997549999999990e+02,-2.589077453613281250e+02,-6.039653930664062500e+02,8.105857849121093750e+01
1.055060359999999946e+02,-2.576791687011718750e+02,-6.051388549804687500e+02,8.016825866699218750e+01
1.056028390000000030e+02,-2.565150146484375000e+02,-6.061524658203125000e+02,7.933450317382812500e+01
1.057092729999999960e+02,-2.551833190917968750e+02,-6.072019653320312500e+02,7.839852905273437500e+01
1.058058759999999978e+02,-2.539239654541015625e+02,-6.080937500000000000e+02,7.753430175781250000e+01
1.059024990000000059e+02,-2.526170349121093750e+02,-6.089204101562500000e+02,7.666767883300781250e+01
1.059991480000000053e+02,-2.512585601806640625e+02,-6.096611938476562500e+02,7.581996154785156250e+01
1.061054649999999953e+02,-2.497047119140625000e+02,-6.103713378906250000e+02,7.492663574218750000e+01
1.062025110000000012e+02,-2.482412719726562500e+02,-6.108967895507812500e+02,7.416931152343750000e+01
1.062988890000000026e+02,-2.467388458251953125e+02,-6.112964477539062500e+02,7.347561645507812500e+01
1.064051240000000007e+02,-2.450538482666015625e+02,-6.116033935546875000e+02,7.277102661132812500e+01
1.065018780000000049e+02,-2.435153961181640625e+02,-6.117291259765625000e+02,7.219277954101562500e+01
1.066082389999999975e+02,-2.418339996337890625e+02,-6.117182006835937500e+02,7.163175964355468750e+01
1.067052630000000022e+02,-2.403150482177734375e+02,-6.116170654296875000e+02,7.111843872070312500e+01
1.068017349999999936e+02,-2.388297119140625000e+02,-6.114057617187500000e+02,7.061180114746093750e+01
1.068981959999999987e+02,-2.373808441162109375e+02,-6.111325073242187500e+02,7.013932800292968750e+01
1.070045329999999950e+02,-2.358356628417968750e+02,-6.107282714843750000e+02,6.960522460937500000e+01
1.071011979999999966e+02,-2.344787750244140625e+02,-6.103309326171875000e+02,6.907170104980468750e+01
1.072077040000000068e+02,-2.330575103759765625e+02,-6.098572387695312500e+02,6.847985839843750000e+01
1.073043100000000010e+02,-2.318496551513671875e+02,-6.092789306640625000e+02,6.797721862792968750e+01
1.074009960000000063e+02,-2.306775207519531250e+02,-6.086691284179687500e+02,6.746794128417968750e+01
1.075072899999999976e+02,-2.294885253906250000e+02,-6.079780883789062500e+02,6.684812927246093750e+01
1.076045230000000004e+02,-2.285376739501953125e+02,-6.073541259765625000e+02,6.630218505859375000e+01
1.077009209999999939e+02,-2.277102355957031250e+02,-6.066644287109375000e+02,6.580848693847656250e+01
1.078070759999999950e+02,-2.269128417968750000e+02,-6.058130493164062500e+02,6.525860595703125000e+01
1.079036020000000065e+02,-2.262908325195312500e+02,-6.050200805664062500e+02,6.477870178222656250e+01
1.080003710000000012e+02,-2.257862243652343750e+02,-6.041802978515625000e+02,6.431439208984375000e+01
1.081067859999999996e+02,-2.252789001464843750e+02,-6.032164916992187500e+02,6.384005737304687500e+01
1.082033260000000041e+02,-2.248650970458984375e+02,-6.023174438476562500e+02,6.346705627441406250e+01
1.083001589999999936e+02,-2.244989776611328125e+02,-6.013905639648437500e+02,6.317823791503906250e+01
1.084063280000000020e+02,-2.241387329101562500e+02,-6.003896484375000000e+02,6.297698974609375000e+01
1.085031209999999930e+02,-2.238339691162109375e+02,-5.995193481445312500e+02,6.293083190917968750e+01
1.085996800000000064e+02,-2.235177764892578125e+02,-5.987175903320312500e+02,6.299761962890625000e+01
1.087061199999999985e+02,-2.231544036865234375e+02,-5.979430541992187500e+02,6.316339111328125000e+01
1.088029480000000007e+02,-2.227933807373046875e+02,-5.973499145507812500e+02,6.337649536132812500e+01
1.088993190000000055e+02,-2.223719329833984375e+02,-5.968690185546875000e+02,6.361848449707031250e+01
1.090060500000000019e+02,-2.218343963623046875e+02,-5.964566040039062500e+02,6.387953186035156250e+01
1.091024390000000039e+02,-2.212905731201171875e+02,-5.961614379882812500e+02,6.407591247558593750e+01
1.092088600000000014e+02,-2.206394805908203125e+02,-5.958952026367187500e+02,6.421330261230468750e+01
1.093055499999999967e+02,-2.200083770751953125e+02,-5.956867675781250000e+02,6.425309753417968750e+01
1.094021680000000032e+02,-2.193498535156250000e+02,-5.955095825195312500e+02,6.420989990234375000e+01
1.094988570000000010e+02,-2.186588287353515625e+02,-5.953734130859375000e+02,6.408821105957031250e+01
1.096051080000000013e+02,-2.178625030517578125e+02,-5.952753906250000000e+02,6.387457275390625000e+01
1.097017869999999959e+02,-2.171085205078125000e+02,-5.952361450195312500e+02,6.361567687988281250e+01
1.098081549999999993e+02,-2.162508392333984375e+02,-5.952431640625000000e+02,6.325630187988281250e+01
1.099048200000000008e+02,-2.154455566406250000e+02,-5.952958374023437500e+02,6.286271667480468750e+01
1.100014220000000051e+02,-2.146169281005859375e+02,-5.953995971679687500e+02,6.240734863281250000e+01
1.101078140000000047e+02,-2.136753234863281250e+02,-5.955880126953125000e+02,6.184378051757812500e+01
1.102044649999999990e+02,-2.127936859130859375e+02,-5.958298339843750000e+02,6.127920532226562500e+01
1.103012130000000042e+02,-2.118900909423828125e+02,-5.961405639648437500e+02,6.065997314453125000e+01
1.103979070000000036e+02,-2.109694366455078125e+02,-5.965264282226562500e+02,5.998518371582031250e+01
1.105041980000000024e+02,-2.099406127929687500e+02,-5.970446166992187500e+02,5.917785644531250000e+01
1.106009480000000025e+02,-2.089931793212890625e+02,-5.976086425781250000e+02,5.839109802246093750e+01
1.107071880000000021e+02,-2.079479217529296875e+02,-5.983422851562500000e+02,5.747763061523437500e+01
1.108055130000000048e+02,-2.070007476806640625e+02,-5.991265869140625000e+02,5.661402893066406250e+01
1.109005149999999986e+02,-2.060636596679687500e+02,-6.000382080078125000e+02,5.572265625000000000e+01
1.110069340000000011e+02,-2.050635070800781250e+02,-6.012033691406250000e+02,5.471919250488281250e+01
1.111035439999999994e+02,-2.041900482177734375e+02,-6.023986206054687500e+02,5.378491210937500000e+01
1.112005929999999978e+02,-2.033602752685546875e+02,-6.037128906250000000e+02,5.282495117187500000e+01
1.113072740000000067e+02,-2.025186004638671875e+02,-6.053170166015625000e+02,5.176080322265625000e+01
1.114034390000000059e+02,-2.018365631103515625e+02,-6.069340820312500000e+02,5.081237792968750000e+01
1.115095649999999949e+02,-2.011821746826171875e+02,-6.088626098632812500e+02,4.978871154785156250e+01
1.116062680000000000e+02,-2.006862182617187500e+02,-6.107470703125000000e+02,4.887762451171875000e+01
1.117029509999999988e+02,-2.002802734375000000e+02,-6.127319946289062500e+02,4.799050903320312500e+01
1.118002280000000042e+02,-1.999520416259765625e+02,-6.147948608398437500e+02,4.711482238769531250e+01
1.119059629999999999e+02,-1.996866149902343750e+02,-6.171356201171875000e+02,4.616567993164062500e+01
